X1	DC1MINUS	DC2MINUES	DC2PLUS	DC4MINUS	DC4PLUS	MischiefMinus	MischiefPlus	X2654MINUS	X2654PLUS
LOC102902450	0	0	0	0	0	29	33	0	0
LOC111561948	0	0	0	0	0	33	74	0	0
DMRTA2	0	0	2	1	3	43	51	0	0
FAF1	1063	1193	997	1472	1995	160	144	839	1127
CDKN2C	62	39	30	60	88	104	62	53	42
CC1H1orf185	12	11	7	13	15	17	19	14	20
LOC109502309	1	3	2	0	7	18	17	7	3
RNF11	5817	7345	5849	6790	8772	63	59	5064	6128
TTC39A	175	213	175	326	405	181	195	266	288
LOC109502311	1	0	0	0	1	1	3	0	1
EPS15	2369	2364	1857	2278	3406	293	203	1891	2051
LOC109502310	2	0	0	1	1	25	34	3	0
LOC111562098	0	0	0	0	0	1	3	0	0
OSBPL9	3649	5089	3954	4346	5863	215	200	2822	3411
NRDC	2528	2461	2061	3263	4381	593	431	1606	1929
LOC109502312	2	2	2	3	2	19	17	1	0
RAB3B	44	22	22	105	176	152	189	2	6
TXNDC12	1771	1753	1472	1757	2267	48	48	1126	1498
KTI12	258	250	217	282	346	43	42	171	219
BTF3L4	948	1157	877	1107	1495	75	97	649	813
LOC109502314	10	2	9	3	8	9	17	1	3
LOC109502313	6	2	3	1	4	32	57	3	2
ZFYVE9	1344	1402	1177	1612	2219	161	197	1072	1310
CC2D1B	944	1331	1166	1077	1342	275	289	902	978
ORC1	62	56	36	64	98	204	190	23	25
PRPF38A	414	355	324	498	641	165	116	288	255
ZCCHC11	361	399	313	419	745	346	369	194	196
LOC111561741	0	0	0	0	0	27	40	0	0
TRNAE-CUC_7	0	0	0	0	0	13	11	0	0
LOC101091387	0	0	0	0	0	10	17	0	0
LOC111561740	0	0	2	1	0	28	41	0	1
GPX7	54	91	82	70	101	57	68	53	49
SHISAL2A	0	0	0	1	1	40	24	1	2
LOC101091887	126	153	117	165	205	53	35	81	90
LOC109503098	0	0	0	0	0	4	8	0	0
ZYG11B	2729	3588	2812	3755	4619	146	143	2478	3071
ZYG11A	22	32	21	7	12	86	91	20	26
LOC111562059	0	0	0	0	0	0	0	0	0
LOC109502316	0	3	0	4	1	63	58	0	5
ECHDC2	200	409	319	223	258	158	176	147	176
SCP2	4558	7417	5747	4415	5705	183	149	4808	5840
LOC105260831	14	13	20	4	3	29	35	2	6
PODN	833	4239	3706	497	527	154	164	1842	1933
SLC1A7	33	67	41	10	6	108	132	33	26
CPT2	942	1160	927	1194	1456	63	82	1038	1147
LOC109502318	77	55	61	81	90	28	38	53	77
CC1H1orf123	1263	1614	1411	1317	1634	119	121	1318	1548
MAGOH	249	267	201	295	352	131	109	180	202
TRNAK-CUU_44	0	0	0	0	0	4	6	0	0
LRP8	46	56	59	35	48	309	271	194	191
LOC111561949	0	0	0	0	0	48	53	0	0
LOC109502319	0	1	0	0	0	26	21	0	0
DMRTB1	0	0	0	0	0	60	100	0	0
GLIS1	5	2	1	2	7	141	135	9	12
NDC1	567	517	394	558	719	152	182	317	393
YIPF1	674	650	590	746	1008	64	97	488	563
DIO1	45	88	73	54	81	56	47	67	73
HSPB11	92	124	119	153	211	43	52	104	115
LRRC42	250	312	237	394	568	124	118	209	277
LDLRAD1	0	0	1	1	2	89	71	0	2
TMEM59	5142	5663	4637	4797	6024	210	178	4710	5891
TCEANC2	303	486	399	370	462	217	204	233	287
CDCP2	34	16	21	28	26	246	286	7	17
LOC101096748	146	152	150	176	225	104	132	157	182
MRPL37	721	854	676	1128	1319	136	139	592	768
SSBP3	340	391	313	511	598	200	175	349	398
LOC109502324	24	17	14	30	31	225	219	10	25
LOC109502325	0	0	0	1	0	34	38	0	0
ACOT11	64	160	147	131	129	122	112	178	185
LOC109502327	2	2	0	4	3	44	47	7	8
FAM151A	49	102	75	93	107	52	69	120	120
LOC109502326	37	47	39	48	65	30	33	63	64
MROH7	0	0	0	1	1	161	133	0	0
TTC4	1231	1316	1149	1327	1609	130	104	899	1044
PARS2	288	303	288	328	427	109	93	248	251
TTC22	1	0	0	0	0	78	74	0	2
LEXM	0	0	3	0	1	46	62	0	0
DHCR24	4131	7808	6692	6145	7385	421	270	9994	11549
LOC109502330	9	9	7	2	7	20	10	17	12
TMEM61	0	0	0	0	0	22	19	0	0
BSND	0	0	0	0	0	33	51	0	0
USP24	1711	2173	1732	2731	3825	678	583	1350	1470
LOC102901879	0	1	3	1	4	39	57	2	2
LOC109502332	2	0	2	0	0	28	30	0	0
LOC109502333	0	1	0	0	0	24	46	1	5
LOC109502335	0	0	0	0	0	1	0	0	0
LOC109502334	1	0	0	1	2	30	21	1	0
LOC102901918	3	1	5	5	2	17	19	3	0
LOC102901953	1	0	3	1	7	34	50	0	3
LOC102901978	55	1	0	30	42	16	29	100	110
LOC102902007	0	0	0	0	0	15	22	0	0
LOC109502337	1	0	1	0	0	32	33	0	0
LOC111561743	2	0	0	0	0	6	14	0	0
LOC109502340	0	0	0	0	0	18	30	0	0
LOC102902095	3	0	1	0	0	49	71	1	0
LOC111561744	0	0	0	0	0	7	22	0	0
LOC111561745	0	0	0	0	0	2	5	0	1
PLPP3	2577	3229	2647	2131	2612	172	187	2295	2168
TRNAK-CUU_45	1	0	0	0	2	58	72	1	0
LOC109502345	0	0	0	0	0	18	11	0	0
LOC111561950	0	0	0	0	0	16	7	0	0
PRKAA2	1	6	7	8	14	36	38	3	9
FYB2	1	2	0	0	1	81	79	0	0
C8A	0	0	0	0	0	103	103	0	0
C8B	0	0	0	0	0	88	73	0	0
LOC111561746	0	0	0	0	0	9	13	0	0
DAB1	4	1	2	3	6	247	312	8	9
LOC109502350	1	0	0	0	0	23	18	0	0
LOC109502352	0	0	0	0	0	64	64	0	0
LOC109502351	0	0	0	0	0	44	24	0	0
LOC111561748	3	0	2	2	4	57	83	0	0
OMA1	173	226	173	196	261	101	94	116	160
TACSTD2	7	13	9	33	34	35	43	17	8
MYSM1	716	669	522	736	939	187	144	353	491
JUN	1697	1770	1537	2313	2859	339	255	632	867
LOC109502354	3	2	4	3	7	55	50	2	5
LOC109502353	0	4	1	3	3	64	47	2	0
LOC109503099	0	0	0	0	0	6	17	0	0
FGGY	119	152	148	181	234	149	162	95	118
LOC109502356	1	0	0	0	0	96	112	2	0
LOC109502358	0	0	0	0	0	15	18	0	0
HOOK1	59	47	43	10	14	69	65	0	0
LOC111562174	0	0	0	0	0	2	1	0	0
LOC101097746	92	132	100	105	135	84	78	18	15
CC1H1orf87	0	0	0	0	0	83	117	2	0
LOC111561951	0	0	0	0	0	19	27	0	0
LOC111561952	0	0	0	0	0	8	14	0	0
LOC109502359	0	0	0	0	0	14	18	1	0
NFIA	158	259	163	184	231	190	213	209	244
LOC111561749	2	0	1	0	0	2	0	0	0
TM2D1	1670	2609	2023	1936	2564	88	80	1428	1703
LOC111562104	0	0	0	1	0	2	1	0	1
PATJ	186	438	317	515	625	202	260	324	400
LOC109502363	0	0	0	0	1	33	57	0	0
L1TD1	8	13	10	8	3	107	144	5	6
KANK4	1143	872	692	1019	1186	153	157	483	505
USP1	1065	993	776	956	1268	329	172	471	543
DOCK7	8155	8184	6459	11042	14967	240	306	7385	8577
ANGPTL3	17	15	6	19	19	19	29	6	15
ATG4C	792	1057	839	817	1077	89	89	512	632
LOC111561750	0	0	0	0	0	0	0	0	0
LOC109502366	0	0	0	0	0	4	10	0	0
FOXD3	0	0	0	0	0	9	10	0	0
ALG6	561	645	459	609	830	93	98	617	757
ITGB3BP	114	37	27	81	104	40	43	15	18
EFCAB7	290	381	313	319	392	62	68	223	308
PGM1	1344	1351	1133	1928	2415	165	186	1769	1968
LOC109502369	3	1	2	1	2	10	16	2	2
LOC109502368	3	3	2	1	3	14	15	1	1
LOC111561751	0	7	0	4	5	47	32	3	1
ROR1	797	916	686	1563	2114	109	118	526	619
UBE2U	4	5	5	10	9	62	105	2	5
CACHD1	48	86	48	41	41	264	275	21	35
LOC109502370	1	1	0	0	0	15	18	0	0
RAVER2	20	21	16	13	26	65	96	16	31
JAK1	4144	5273	4289	4748	6859	900	698	5084	5606
AK4	1292	1199	1017	1558	1988	157	168	2286	2690
DNAJC6	2	1	0	2	0	171	184	5	3
LEPROT	4116	4949	3835	4740	6334	128	169	4054	5472
LOC111561752	6	8	4	5	9	52	57	5	10
LEPR	21	43	26	46	33	127	137	45	53
PDE4B	238	190	183	393	545	286	278	263	346
LOC109502375	0	0	0	0	0	28	38	0	3
LOC109502373	0	0	0	0	0	4	8	0	0
SGIP1	17	59	42	7	14	209	240	19	30
TCTEX1D1	2	8	2	0	2	21	16	0	0
INSL5	3	0	0	0	2	86	90	1	0
WDR78	122	171	137	119	180	120	126	111	120
LOC111562117	0	0	0	0	0	0	0	0	0
MIER1	790	973	727	896	1397	248	240	615	731
LOC111561754	5	14	6	7	8	52	43	9	8
SLC35D1	171	200	138	221	266	173	182	89	107
CC1H1orf141	0	0	0	0	0	43	74	0	0
IL23R	0	0	0	0	0	81	73	0	0
LOC111562114	0	0	0	0	0	0	0	0	0
IL12RB2	39	46	26	41	45	317	258	18	45
LOC109502378	54	55	26	57	61	50	45	39	64
SERBP1	5434	5710	4535	6699	9108	1815	994	4062	5084
LOC109502379	42	25	24	31	44	80	84	22	18
LOC109503100	0	1	0	0	2	44	51	0	2
LOC102901204	0	0	1	0	0	29	66	0	0
GADD45A	4162	3587	3119	3769	4505	74	98	2440	3054
GNG12	3824	4590	3566	4419	6085	69	88	2658	3058
WLS	7184	5078	4461	5819	7496	115	108	3224	4174
LOC109502384	2	2	4	8	4	33	34	8	5
RPE65	2	0	0	0	6	78	93	3	3
LOC109502383	5	5	3	2	6	13	13	3	3
DEPDC1	36	4	2	18	39	94	92	3	3
LRRC7	4	4	2	2	3	167	183	1	2
LOC109502387	0	0	0	0	0	4	13	0	0
LOC111562162	0	0	0	0	0	1	7	0	0
LRRC40	1125	1399	1184	1502	1930	143	197	868	1089
SRSF11	2422	2310	1872	2765	3478	996	642	1249	1622
LOC111561755	550	404	291	465	538	65	24	184	295
ANKRD13C	1323	1611	1284	2057	2755	85	109	904	1104
CTH	56	67	33	114	152	92	85	23	28
LOC109503101	0	0	0	0	0	15	32	0	0
LOC111562053	0	0	0	0	0	2	5	0	0
LOC109502390	0	0	1	0	0	28	46	0	0
PTGER3	1	26	27	1	3	29	30	1	3
ZRANB2	1162	1172	967	1252	1774	320	245	724	947
LOC111561756	6	3	1	1	3	10	9	1	1
LOC109502391	2	0	2	2	0	8	13	3	1
LOC109502392	0	0	0	0	0	11	12	0	0
NEGR1	654	1407	1218	350	466	49	58	617	799
LOC109502395	0	1	0	0	0	38	30	0	0
LOC109503102	1	0	4	0	0	17	27	0	0
LRRIQ3	30	19	28	20	34	21	23	7	8
FPGT	377	561	422	351	458	23	32	198	212
LOC101085560	2	10	7	6	6	110	147	1	1
LOC111562081	0	0	0	0	0	0	0	0	0
ERICH3	12	20	17	9	15	229	259	9	13
CRYZ	608	659	480	532	747	52	51	454	521
TYW3	316	452	326	288	379	50	50	250	311
LOC109502399	0	0	0	0	0	7	12	0	0
LOC109502398	0	0	0	0	0	22	33	0	0
LOC111561953	0	0	0	0	0	41	49	0	0
LHX8	0	0	0	0	0	27	48	0	2
SLC44A5	9	9	3	10	9	217	225	2	3
ACADM	3119	3629	2826	4112	5604	117	111	2616	3183
RABGGTB	1999	2217	1615	1934	2601	111	69	1213	1524
LOC111562150	19	17	13	7	22	15	2	13	5
LOC111562149	83	40	36	77	101	19	9	26	46
LOC111562151	69	30	23	38	55	118	29	14	20
LOC109502400	15	12	8	19	10	43	52	3	14
MSH4	15	5	7	6	8	83	117	9	5
ASB17	0	0	0	0	0	8	7	0	0
LOC109503103	0	0	0	0	0	35	28	0	0
ST6GALNAC3	2	1	1	16	16	60	96	6	2
LOC109502403	0	0	0	0	0	0	0	0	0
LOC109502404	2	0	0	0	0	61	48	2	0
LOC111562045	0	0	0	0	0	1	0	0	0
ST6GALNAC5	229	226	172	26	32	102	95	574	692
LOC111561757	2	2	4	1	0	31	36	2	2
PIGK	2334	2934	2251	2527	3428	134	116	1996	2544
LOC111562200	0	0	0	0	0	15	7	0	0
AK5	22	18	10	17	26	88	119	8	14
ZZZ3	2490	2760	2273	2726	3573	181	142	1528	1762
USP33	1454	1776	1348	1600	2109	170	165	871	1099
MIGA1	488	540	411	480	665	86	96	408	520
NEXN	1482	2343	1602	2458	3037	44	52	2157	2907
LOC109502408	17	25	22	32	41	6	6	16	25
FUBP1	1693	1673	1341	2208	2774	537	332	986	1163
DNAJB4	2014	2962	2284	2620	3463	58	46	2187	2856
LOC111562102	2	1	0	2	2	0	2	0	0
GIPC2	0	2	1	0	3	45	34	3	1
LOC111562062	0	0	0	0	0	26	9	0	0
LOC111562052	0	0	0	0	0	0	0	0	0
PTGFR	1149	4707	3688	3806	5213	23	39	1217	1437
IFI44L	413	672	562	431	615	121	122	289	336
LOC111562017	0	1	0	2	1	3	1	1	1
IFI44	321	640	506	365	514	67	64	374	471
ADGRL4	0	0	1	0	1	65	63	0	0
LOC102899341	0	1	0	0	0	14	12	0	0
LOC109503104	0	0	0	0	0	9	8	0	0
LOC111561993	0	0	0	0	0	2	2	0	0
LOC109502413	0	2	0	0	0	2	3	3	1
ADGRL2	2388	5544	4295	2733	3284	204	285	4683	5870
LOC111561759	3	7	4	3	4	89	94	5	1
LOC109502414	2	3	7	0	1	54	72	1	4
LOC109502412	35	82	83	54	53	3	12	77	99
LOC102899363	3	4	7	6	4	3	10	6	2
LOC111561954	1	0	1	1	0	14	10	0	0
LOC111561955	0	0	0	0	0	7	13	0	0
LOC109503106	0	0	0	0	0	16	21	0	0
LOC109502415	1	0	0	0	0	114	140	1	1
LOC111562021	0	0	0	0	0	1	1	0	0
LOC109502416	0	0	0	1	0	21	25	0	0
LOC109502418	0	0	0	0	0	65	107	1	0
LOC109502417	0	0	0	4	3	28	32	0	0
LOC111561760	0	0	0	0	1	44	41	0	0
LOC109502419	0	0	0	0	0	14	22	0	0
TTLL7	2894	2475	1973	3605	4561	111	133	2033	2751
PRKACB	2602	4009	3029	4432	5652	425	305	1779	2210
LOC109502423	0	0	0	0	1	27	35	0	0
SAMD13	11	11	11	14	29	17	9	1	6
DNASE2B	3	2	3	2	1	76	100	13	11
LOC101096750	1	0	0	0	1	60	65	0	0
RPF1	969	1115	938	1151	1511	108	65	692	750
LOC111561762	124	57	59	89	126	92	105	60	86
GNG5	737	869	751	990	1250	87	47	683	873
SPATA1	432	745	579	436	639	94	76	397	538
CTBS	0	9	7	4	1	17	37	2	3
LOC109502425	24	24	35	12	12	104	148	16	29
SSX2IP	859	667	526	872	1246	175	121	465	542
LOC111562024	0	0	0	1	0	0	0	0	0
LOC109502428	0	0	0	0	1	50	30	0	2
LPAR3	4	11	4	4	4	49	73	14	17
MCOLN2	13	47	39	16	36	131	127	13	15
MCOLN3	0	2	1	4	2	47	29	1	0
WDR63	10	11	7	3	5	130	141	19	17
LOC109502429	7	8	6	6	7	38	67	4	0
SYDE2	710	893	647	964	1187	58	71	404	541
CC1H1orf52	601	652	543	776	955	134	114	289	330
BCL10	848	761	655	904	1198	100	67	536	649
DDAH1	488	418	340	720	1100	138	148	518	691
LOC111561763	1338	1386	1209	2099	2645	80	93	1370	1939
CYR61	14976	17331	15786	20803	24755	34	43	11459	13790
ZNHIT6	359	292	199	323	608	336	348	255	277
LOC109502431	0	5	1	1	2	20	29	0	0
LOC111561765	0	0	0	0	0	1	5	0	0
COL24A1	7	4	5	10	15	154	210	1	4
LOC109502432	0	0	0	0	1	13	13	0	0
LOC111561764	35	23	28	26	44	146	210	10	16
ODF2L	106	87	66	124	192	41	38	32	48
CLCA2	2	1	0	0	0	100	126	0	0
LOC109502433	0	0	1	0	0	27	30	0	0
CLCA1	0	0	0	0	0	89	126	0	0
CLCA4	0	0	1	0	1	55	89	0	0
LOC101093450	0	0	0	1	1	41	72	0	0
SH3GLB1	2602	2404	1783	2912	4099	186	107	1687	2057
SELENOF	4533	4477	3506	4800	6520	121	58	3767	4920
HS2ST1	1283	1321	1187	1484	2079	127	121	925	1117
LOC109502434	0	0	0	0	0	20	37	1	0
LOC111561766	8	22	9	11	11	58	69	10	24
LOC109503107	0	0	0	0	0	18	26	0	0
LOC109502437	0	0	0	0	0	32	90	2	1
LOC102901024	1	0	0	1	0	44	27	0	3
LMO4	3866	5689	4641	3945	4805	206	207	4206	5556
LOC111562066	0	0	0	0	0	0	4	0	0
LOC111561956	0	0	0	0	0	5	5	0	0
LOC109502441	0	0	0	1	0	22	28	0	0
LOC109503108	0	0	0	0	1	21	18	0	0
PKN2	1807	1987	1437	2075	2638	131	162	1261	1630
GTF2B	818	813	662	746	1028	109	85	542	618
KYAT3	320	424	320	396	562	110	157	326	365
LOC101082424	82	994	788	196	309	1020	729	308	393
LOC109502446	0	0	0	0	0	2	6	0	0
LOC101093701	26	59	44	16	17	150	162	5	15
LOC101093951	43	57	37	34	47	90	86	43	70
LOC101094195	23	10	12	10	14	740	461	7	8
LOC102901600	1	1	0	0	0	339	266	0	0
LOC101082677	50	75	65	40	71	1436	934	157	231
LRRC8B	1150	1138	995	1394	2025	275	253	583	781
LOC109502450	3	2	2	4	3	64	81	4	1
LOC109502452	2	2	0	2	7	25	58	1	0
LRRC8C	317	176	142	259	399	259	218	92	151
LOC102901954	7	3	4	10	11	173	158	5	7
LRRC8D	702	741	621	722	857	134	132	633	742
LOC109502453	5	4	4	4	3	43	56	3	1
LOC109502454	0	0	0	0	0	24	29	0	0
ZNF326	391	395	293	517	662	194	176	251	283
LOC101084379	23	10	5	17	19	19	31	11	9
LOC111561957	0	0	0	0	0	35	42	0	0
BARHL2	0	0	0	0	0	46	66	1	0
LOC111561634	0	0	0	0	0	4	6	0	0
LOC102902155	110	105	88	100	127	79	79	113	143
ZNF644	2021	2305	1654	2799	3712	237	188	1171	1509
LOC111561768	0	0	0	1	0	40	51	0	0
HFM1	15	29	34	21	23	105	122	8	4
LOC111561769	1	0	0	0	0	26	30	0	0
CDC7	367	277	184	306	445	136	136	141	206
TGFBR3	579	902	689	365	518	291	253	863	1201
LOC111561771	0	0	0	0	0	34	26	0	1
BRDT	0	0	1	0	0	83	87	0	0
LOC111561770	0	0	0	0	0	1	1	0	0
EPHX4	0	0	2	1	1	35	54	0	0
LOC101086076	146	150	119	168	192	89	113	75	68
CC1H1orf146	17	20	20	33	39	28	36	9	23
GLMN	655	701	515	820	1095	91	105	467	634
RPAP2	390	598	398	534	680	81	83	273	285
LOC111562016	0	0	0	0	0	1	0	0	0
LOC109502463	0	0	0	0	0	21	37	0	0
LOC111562087	0	0	0	0	0	0	5	0	0
GFI1	1	1	0	0	0	163	134	0	0
EVI5	999	1311	951	1495	1947	75	91	500	644
TCEB2	1	1	0	0	0	8	6	0	0
RPL5	26489	29281	23210	27112	36094	2415	1300	15517	18847
LOC111562125	17	24	11	21	27	9	8	11	6
LOC111562134	12	27	16	19	32	6	2	5	11
FAM69A	1598	1340	1063	2035	2639	24	41	1633	2094
LOC111562133	0	0	0	0	0	0	0	0	0
LOC111561772	0	0	0	0	1	17	11	0	0
MTF2	336	336	232	444	597	141	93	154	176
TMED5	1655	1939	1445	1632	2193	168	110	1416	1786
CCDC18	134	202	178	163	213	143	156	122	125
DR1	2175	2089	1572	2118	2863	66	68	1206	1349
FNBP1L	901	1099	810	1237	1755	92	123	391	445
BCAR3	669	966	841	781	946	179	229	669	675
TRNAR-UCU_1	2	0	0	1	0	0	1	0	1
DNTTIP2	1873	1863	1595	2208	2796	258	152	1430	1788
GCLM	2373	2317	1720	2513	3236	80	106	2243	2771
LOC109502472	0	0	1	3	0	22	29	1	0
LOC109502471	1	3	2	5	4	142	201	2	1
ABCA4	64	140	136	61	72	522	591	281	338
LOC109502470	13	22	23	22	12	23	24	21	34
ARHGAP29	4211	6390	4932	3275	4225	119	116	7096	8499
LOC111561635	8	22	17	5	6	8	12	32	45
LOC109502474	0	1	1	0	1	20	19	1	3
ABCD3	1692	1653	1300	2021	2872	205	201	1792	2134
LOC102901205	0	0	0	0	0	8	8	0	0
LOC111562116	1	0	0	1	0	1	2	2	1
F3	9785	2890	2632	4275	5984	95	90	5258	6695
LOC111562099	2	0	2	0	1	4	2	0	4
LOC109502477	5	5	1	4	5	45	60	2	8
SLC44A3	47	84	60	51	76	109	98	33	46
CNN3	8145	10526	8219	11513	16186	38	57	6489	8365
LOC111561958	4	0	1	0	1	20	10	1	3
ALG14	336	372	283	303	408	52	48	143	167
LOC111562064	0	0	0	0	0	5	1	0	0
LOC111561774	0	0	0	1	0	45	52	0	0
LOC101080312	29	41	35	29	40	59	71	17	19
RWDD3	55	50	40	101	145	56	42	29	31
LOC111561777	0	1	0	1	1	48	73	1	0
LOC111561776	0	0	1	0	3	31	31	1	0
LOC109502482	0	0	0	0	0	39	53	0	0
LOC111561775	7	16	19	11	20	111	155	3	10
LOC109502481	0	1	0	0	0	16	28	1	1
LOC111561959	0	2	0	0	0	40	33	0	0
LOC111561778	0	0	1	0	0	29	58	0	0
LOC111561779	0	0	2	0	0	66	83	0	0
LOC109502485	0	0	0	0	0	32	43	0	0
LOC102901859	0	0	0	1	0	53	57	0	0
LOC109502486	0	0	0	0	0	21	21	0	0
PTBP2	552	553	446	803	1122	55	55	217	303
DPYD	975	1914	1382	844	1159	85	114	1262	1311
LOC102902108	2	1	0	1	2	17	27	2	0
LOC102902187	2	8	9	2	2	97	72	2	2
SNX7	979	1085	723	1105	1538	69	57	960	1360
LOC109502494	0	0	0	0	0	7	7	0	0
LOC111561781	15	6	4	10	12	29	44	10	12
PLPPR5	23	16	12	4	8	14	41	8	16
LOC111561782	1	0	0	1	0	29	48	0	0
LOC109502496	0	0	0	0	0	6	4	0	0
PLPPR4	0	2	0	0	0	86	75	0	4
TRNAI-UAU_10	0	0	0	0	0	7	7	0	0
LOC111561783	0	0	0	0	0	39	27	0	0
LOC111562030	0	0	0	0	0	0	0	0	0
LOC111562018	0	0	0	0	0	5	3	0	0
PALMD	3	1	0	0	2	73	99	4	1
LOC109502492	0	0	0	0	0	5	4	0	1
FRRS1	144	331	261	165	248	100	151	89	82
AGL	1425	2272	1826	1965	2530	198	168	1259	1440
SLC35A3	665	825	614	769	1151	98	70	432	486
MFSD14A	1108	1243	1034	1355	1738	116	118	907	950
SASS6	55	50	44	43	66	99	89	11	22
TRMT13	380	512	395	449	608	78	70	193	307
LRRC39	14	310	258	9	13	37	66	18	20
DBT	694	921	735	647	858	47	79	350	460
RTCA	922	1003	769	1116	1517	107	63	587	776
LOC109502498	1	1	0	1	0	4	1	0	0
CDC14A	47	132	109	112	131	160	134	61	64
GPR88	0	7	9	1	2	83	125	0	0
VCAM1	155	1475	1323	246	482	68	103	36	34
EXTL2	524	741	619	517	726	34	43	357	442
LOC109502503	35	35	22	62	77	23	34	22	24
SLC30A7	1525	1605	1341	1565	2076	74	59	954	1100
DPH5	228	277	215	295	339	25	66	139	171
S1PR1	130	63	46	77	94	99	96	27	29
LOC111561784	2	1	0	0	3	40	52	0	0
LOC111562153	0	0	0	0	0	1	4	0	0
LOC109502504	0	0	0	0	0	31	34	0	0
LOC111562167	0	0	0	0	0	4	4	0	0
OLFM3	0	0	1	0	1	59	78	0	0
COL11A1	10	12	11	46	50	268	316	4	6
LOC111561786	0	0	0	0	0	3	5	0	0
LOC109502506	0	0	1	0	0	10	10	0	0
LOC111561995	0	0	0	0	0	0	3	0	0
LOC109502505	0	1	2	0	0	8	27	0	0
RNPC3	163	260	162	182	258	139	95	112	144
AMY2B	41	180	112	40	63	93	75	20	26
LOC111561788	1	6	3	2	2	21	16	6	0
LOC111561787	1	5	0	0	0	2	14	0	0
LOC109503023	0	0	0	0	0	38	44	0	0
LOC111562051	0	0	0	0	0	0	1	0	0
LOC109502510	0	0	0	0	0	44	69	0	0
LOC109502511	0	0	1	0	0	33	39	1	0
LOC109502512	0	0	0	0	0	3	10	0	0
PRMT6	137	137	146	153	190	44	51	73	86
NTNG1	11	7	3	4	5	98	160	5	5
LOC101093877	46	26	18	21	22	10	7	14	15
LOC102901373	0	0	0	0	0	39	37	0	0
VAV3	145	627	416	306	534	227	250	37	38
LOC102901393	0	0	0	2	1	51	65	0	0
SLC25A24	1374	1300	1059	1359	1821	188	162	1078	1422
LOC101095594	1	1	0	0	0	32	45	0	0
LOC109502514	0	0	0	0	2	14	23	0	0
FAM102B	37	158	111	39	52	160	120	28	30
HENMT1	0	4	1	1	2	33	60	6	4
PRPF38B	574	633	452	682	782	562	341	301	364
FNDC7	2	2	2	0	1	109	125	1	0
STXBP3	824	1189	896	912	1240	162	130	631	839
AKNAD1	3	2	5	2	3	54	63	3	1
LOC102901721	0	0	0	1	0	47	52	1	1
GPSM2	1104	1628	1277	941	1330	91	75	1459	1856
CLCC1	831	989	704	836	1127	142	126	683	822
WDR47	379	495	386	455	696	194	215	467	602
TAF13	274	335	247	305	574	85	75	228	225
TMEM167B	1977	2094	1614	1974	2652	70	70	1303	1625
LOC111562183	3663	4004	3743	3175	3625	84	44	2575	3416
CC1H1orf194	11	30	15	14	14	113	152	18	8
KIAA1324	29	96	55	29	36	145	180	33	42
LOC111561789	6	24	20	11	12	33	55	9	15
SARS	4578	4361	3595	4990	6247	214	156	3102	3468
CELSR2	30	29	23	45	48	363	429	25	32
PSRC1	26	31	24	35	46	105	146	17	26
LOC111561790	0	1	1	0	1	16	31	0	0
MYBPHL	0	0	0	1	0	240	318	0	1
SORT1	128	249	180	84	137	272	247	209	320
PSMA5	1031	1120	856	1250	1718	187	151	788	909
LOC102902651	88	92	79	142	132	114	115	60	83
SYPL2	1	0	2	0	2	107	120	0	0
ATXN7L2	37	32	32	30	41	137	182	22	23
LOC101099231	276	414	386	343	397	158	218	279	300
AMIGO1	11	18	26	21	17	154	166	29	38
GPR61	6	4	1	4	6	121	146	0	0
GNAI3	5512	5553	4524	6654	9064	346	249	4741	5795
GNAT2	355	291	254	304	401	193	253	195	230
AMPD2	1441	1623	1626	1386	1688	204	175	779	820
LOC101100824	2	0	0	0	0	27	37	0	0
GSTM3	3120	3101	2897	623	732	65	78	822	1015
EPS8L3	2	0	1	0	0	161	152	0	1
LOC109503111	0	0	0	0	0	23	39	0	0
CSF1	4180	7556	7381	2439	2852	532	319	11480	12055
AHCYL1	4357	5038	4437	3800	4826	509	421	5731	6242
LOC109502517	0	1	0	1	1	72	74	0	0
STRIP1	1639	1460	1326	1662	2033	333	309	1094	1226
ALX3	1	0	0	0	0	55	77	0	3
SLC6A17	176	84	89	176	168	145	172	344	372
LOC102900111	0	0	0	0	0	33	44	0	0
UBL4B	0	0	0	0	0	45	39	0	0
LOC109502518	1	0	0	3	8	47	54	0	0
LOC111561791	0	0	1	0	0	33	44	0	0
KCNC4	8	17	14	1	9	212	241	39	40
LOC102900140	3	0	0	0	0	26	34	0	0
RBM15	371	389	351	493	570	255	181	235	268
SLC16A4	6	3	1	2	4	76	109	2	1
LAMTOR5	944	1010	908	1009	1370	34	28	699	911
PROK1	0	0	1	0	0	45	74	0	0
LOC101083355	0	0	0	0	0	101	90	0	0
KCNA10	0	0	0	0	0	53	50	1	0
KCNA2	77	66	58	97	125	227	240	58	46
LOC109502519	0	0	0	0	0	117	143	0	0
KCNA3	66	76	66	26	57	238	216	19	34
LOC109502520	0	1	0	0	2	40	42	0	0
LOC101092952	0	0	0	0	0	66	60	0	0
LOC111561962	0	0	0	0	0	18	31	0	0
CD53	1	0	0	1	3	226	163	0	0
LRIF1	255	312	224	263	343	119	68	244	239
LOC109502521	26	23	19	24	30	63	54	32	33
DRAM2	718	718	528	961	1208	94	83	538	623
CEPT1	1111	1222	935	1147	1493	120	80	682	916
DENND2D	18	13	9	14	21	231	170	5	2
LOC109502524	0	0	0	0	1	13	23	0	0
