Orthogroup	Felis_catus	Puma_concolor
OG0004525	XP_003991806.1	XP_025769749.1, XP_025769748.1
OG0004526	XP_003991820.3, XP_019695496.1	XP_025769636.1
OG0004527	XP_019695526.1, XP_003991832.1	XP_025769661.1
OG0004528	XP_003991845.2	XP_025769008.1, XP_025769007.1
OG0004529	XP_003991859.1	XP_025768838.1, XP_025768839.1
OG0004530	XP_003991863.1	XP_025769241.1, XP_025769240.1
OG0004531	XP_003991908.1	XP_025768871.1, XP_025768872.1
OG0004532	XP_003991914.1	XP_025769003.1, XP_025769002.1
OG0004533	XP_003991917.2, XP_023116118.1	XP_025769929.1
OG0004534	XP_023116172.1, XP_003991966.1	XP_025769780.1
OG0004535	XP_003991967.2	XP_025768927.1, XP_025768928.1
OG0004536	XP_019666054.1, XP_003991995.2	XP_025769904.1
OG0004537	XP_003992006.3, XP_019666012.1	XP_025769824.1
OG0004538	XP_003992033.1	XP_025768686.1, XP_025768687.1
OG0004539	XP_023116226.1, XP_003992039.1	XP_025769689.1
OG0004540	XP_019666116.1, XP_003992044.1	XP_025769720.1
OG0004541	XP_003992053.2	XP_025768931.1, XP_025768932.1
OG0004542	XP_003992077.1	XP_025768988.1, XP_025768990.1
OG0004543	XP_019666148.1, XP_003992079.1	XP_025769082.1
OG0004544	XP_019666226.1, XP_003992120.1	XP_025769577.1
OG0004545	XP_003992151.1	XP_025769091.1, XP_025769093.1
OG0004546	XP_019666269.1, XP_003992176.2	XP_025769134.1
OG0004547	XP_003992183.1	XP_025769731.1, XP_025769733.1
OG0004548	XP_003992187.2, XP_006936495.1	XP_025769112.1
OG0004549	XP_019666317.1, XP_003992206.1	XP_025769830.1
OG0004550	XP_003992228.2, XP_019666356.2	XP_025769193.1
OG0004551	XP_023116478.1, XP_003992268.1	XP_025769483.1
OG0004552	XP_003992355.1	XP_025784980.1, XP_025784979.1
OG0004553	XP_003992395.1, XP_023105423.1	XP_025783701.1
OG0004554	XP_003992446.2	XP_025783687.1, XP_025783688.1
OG0004555	XP_003992449.1, XP_006936734.1	XP_025784686.1
OG0004556	XP_003992454.1	XP_025784455.1, XP_025784456.1
OG0004557	XP_003992457.1	XP_025784090.1, XP_025784091.1
OG0004558	XP_006936749.1, XP_003992465.1	XP_025784679.1
OG0004559	XP_019666951.1, XP_003992481.1	XP_025784672.1
OG0004560	XP_003992492.1, XP_006936791.1	XP_025784902.1
OG0004561	XP_006936808.1, XP_003992531.2	XP_025784417.1
OG0004562	XP_023095041.1, XP_003992585.1	XP_025784472.1
OG0004563	XP_003992604.1	XP_025784170.1, XP_025784171.1
OG0004564	XP_019667091.1, XP_003992607.1	XP_025784774.1
OG0004565	XP_003992609.1	XP_025784341.1, XP_025784340.1
OG0004566	XP_019667120.1, XP_003992636.2	XP_025784633.1
OG0004567	XP_003992661.1, XP_023095100.1	XP_025784623.1
OG0004568	XP_003992664.1, XP_019667197.1	XP_025784307.1
OG0004569	XP_003992683.1	XP_025784938.1, XP_025784937.1
OG0004570	XP_003992730.2	XP_025783861.1, XP_025783862.1
OG0004571	XP_019667304.1, XP_003992731.1	XP_025784752.1
OG0004572	XP_003992780.1	XP_025784049.1, XP_025784050.1
OG0004573	XP_006937010.1, XP_003992783.1	XP_025783724.1
OG0004574	XP_006937049.1, XP_003992813.1	XP_025784473.1
OG0004575	XP_003992826.1, XP_019667445.1	XP_025784846.1
OG0004576	XP_003992843.2, XP_006937088.2	XP_025784584.1
OG0004577	XP_003992917.2	XP_025784555.1, XP_025783666.1
OG0004578	XP_003992918.1	XP_025784464.1, XP_025784463.1
OG0004579	XP_003992938.2, XP_011284951.1	XP_025784558.1
OG0004580	XP_011284872.1, XP_003992958.3	XP_025784545.1
OG0004581	XP_019667533.1, XP_003992981.2	XP_025784260.1
OG0004582	XP_003993020.1, XP_023095298.1	XP_025784121.1
OG0004583	XP_019667594.1, XP_003993029.1	XP_025783684.1
OG0004584	XP_006937159.1, XP_003993038.1	XP_025784448.1
OG0004585	XP_011285032.1, XP_003993061.1	XP_025784978.1
OG0004586	XP_003993093.2	XP_025784245.1, XP_025784246.1
OG0004587	XP_003993172.1	XP_025783846.1, XP_025783845.1
OG0004588	XP_019667776.1, XP_003993173.1	XP_025784342.1
OG0004589	XP_003993175.1, XP_006937233.1	XP_025783681.1
OG0004590	XP_019667794.1, XP_003993189.1	XP_025784855.1
OG0004591	XP_006937248.1, XP_003993199.2	XP_025784132.1
OG0004592	XP_023095553.1, XP_003993245.1	XP_025784836.1
OG0004593	XP_003993272.1	XP_025783742.1, XP_025783743.1
OG0004594	XP_003993310.2	XP_025783808.1, XP_025784073.1
OG0004595	XP_003993339.1	XP_025783736.1, XP_025783744.1
OG0004596	XP_003993396.2	XP_025783961.1, XP_025784026.1
OG0004597	XP_003993398.2	XP_025783795.1, XP_025783796.1
OG0004598	XP_006937398.1, XP_003993413.1	XP_025784460.1
OG0004599	XP_023095624.1, XP_003993416.1	XP_025784773.1
OG0004600	XP_003993443.1, XP_023095630.1	XP_025783929.1
OG0004601	XP_003993473.1, XP_023095666.1	XP_025771372.1
OG0004602	XP_019668084.1, XP_003993482.1	XP_025771430.1
OG0004603	XP_003993509.2, XP_003993507.2	XP_025783902.1
OG0004604	XP_003993530.2, XP_019668024.1	XP_025771395.1
OG0004605	XP_003993564.1	XP_025771496.1, XP_025771497.1
OG0004606	XP_003993574.1, XP_019668119.1	XP_025771424.1
OG0004607	XP_003993607.1, XP_006937527.1	XP_025771378.1
OG0004608	XP_003993613.1	XP_025771399.1, XP_025771400.1
OG0004609	XP_003993621.2	XP_025771274.1, XP_025771273.1
OG0004610	XP_003993637.1, XP_006937559.1	XP_025771272.1
OG0004611	XP_003993701.1, XP_006937603.1	XP_025771182.1
OG0004612	XP_003993709.1, XP_003993710.1	XP_025771260.1
OG0004613	XP_023095856.1, XP_003993740.1	XP_025771088.1
OG0004614	XP_003993749.1, XP_011285434.1	XP_025771209.1
OG0004615	XP_019668323.1, XP_003993750.1	XP_025771211.1
OG0004616	XP_003993754.1	XP_025771289.1, XP_025771287.1
OG0004617	XP_003993870.2	XP_025771379.1, XP_025771380.1
OG0004618	XP_003993872.1, XP_006937760.1	XP_025771353.1
OG0004619	XP_019669803.1, XP_003993916.1	XP_025770777.1
OG0004620	XP_023096143.1, XP_003993951.1	XP_025770789.1
OG0004621	XP_003993978.2	XP_025770783.1, XP_025770784.1
OG0004622	XP_006937851.1, XP_003993981.1	XP_025770826.1
OG0004623	XP_003994019.3	XP_025773809.1, XP_025773810.1
OG0004624	XP_003994034.2, XP_019668737.1	XP_025773642.1
OG0004625	XP_003994058.1, XP_023096282.1	XP_025773902.1
OG0004626	XP_019668801.1, XP_003994082.1	XP_025773625.1
OG0004627	XP_006937918.1, XP_003994088.1	XP_025774109.1
OG0004628	XP_003994089.1, XP_006937920.1	XP_025773982.1
OG0004629	XP_019668948.1, XP_003994165.1	XP_025773967.1
OG0004630	XP_003994175.1	XP_025774013.1, XP_025774012.1
OG0004631	XP_023096408.1, XP_003994188.1	XP_025774198.1
OG0004632	XP_003994230.1, XP_019669084.1	XP_025773601.1
OG0004633	XP_003994234.1, XP_023096462.1	XP_025773910.1
OG0004634	XP_019669118.1, XP_003994273.1	XP_025773587.1
OG0004635	XP_003994303.1, XP_019669183.1	XP_025773584.1
OG0004636	XP_003994326.1, XP_003994325.1	XP_025774169.1
OG0004637	XP_003994346.1	XP_025773839.1, XP_025773840.1
OG0004638	XP_003994364.3	XP_025773792.1, XP_025773793.1
OG0004639	XP_003994402.1	XP_025773499.1, XP_025773498.1
OG0004640	XP_003994403.2	XP_025773830.1, XP_025773831.1
OG0004641	XP_023096628.1, XP_003994410.1	XP_025773742.1
OG0004642	XP_023096629.1, XP_003994412.1	XP_025774151.1
OG0004643	XP_003994427.1	XP_025773867.1, XP_025773866.1
OG0004644	XP_003994432.2, XP_019669709.2	XP_025774196.1
OG0004645	XP_003994507.1, XP_023096761.1	XP_025773487.1
OG0004646	XP_003994531.2, XP_006938279.1	XP_025774105.1
OG0004647	XP_019669528.1, XP_003994560.2	XP_025774170.1
OG0004648	XP_003994703.3	XP_025789079.1, XP_025789078.1
OG0004649	XP_003994748.1	XP_025788982.1, XP_025788979.1
OG0004650	XP_003994756.1	XP_025789057.1, XP_025789058.1
OG0004651	XP_003994807.1, XP_019670411.1	XP_025789053.1
OG0004652	XP_003994810.1, XP_003994811.1	XP_025789347.1
OG0004653	XP_003994833.1, XP_006938643.1	XP_025789356.1
OG0004654	XP_003994845.2	XP_025789148.1, XP_025789147.1
OG0004655	XP_003994847.1	XP_025789282.1, XP_025789283.1
OG0004656	XP_003994856.1	XP_025789182.1, XP_025789181.1
OG0004657	XP_003994879.1, XP_023097317.1	XP_025789255.1
OG0004658	XP_003994920.1, XP_019670430.1	XP_025789256.1
OG0004659	XP_006938767.1, XP_003994980.1	XP_025789257.1
OG0004660	XP_003994985.2, XP_019670465.1	XP_025789310.1
OG0004661	XP_006938800.2, XP_003995023.2	XP_025789316.1
OG0004662	XP_003995048.1, XP_003995047.1	XP_025786967.1
OG0004663	XP_003995058.1, XP_006938834.1	XP_025787125.1
OG0004664	XP_003995061.1	XP_025787129.1, XP_025787128.1
OG0004665	XP_003995068.1, XP_023097517.1	XP_025787149.1
OG0004666	XP_003995085.1	XP_025787006.1, XP_025787007.1
OG0004667	XP_003995089.1, XP_019670608.1	XP_025786823.1
OG0004668	XP_003995106.1	XP_025786833.1, XP_025786832.1
OG0004669	XP_003995120.1	XP_025787187.1, XP_025787186.1
OG0004670	XP_003995133.1	XP_025787004.1, XP_025787003.1
OG0004671	XP_003995186.1	XP_025787138.1, XP_025787137.1
OG0004672	XP_003995204.1	XP_025787151.1, XP_025787150.1
OG0004673	XP_023097818.1, XP_003995279.3	XP_025786972.1
OG0004674	XP_023097823.1, XP_003995281.1	XP_025787143.1
OG0004675	XP_003995291.1	XP_025787028.1, XP_025787027.1
OG0004676	XP_003995307.3, XP_011286452.1	XP_025786905.1
OG0004677	XP_003995322.1, XP_023097876.1	XP_025786847.1
OG0004678	XP_023097912.1, XP_003995329.1	XP_025786993.1
OG0004679	XP_003995356.2	XP_025787326.1, XP_025787327.1
OG0004680	XP_003995360.1	XP_025787343.1, XP_025787344.1
OG0004681	XP_023099016.1, XP_003995368.1	XP_025787451.1
OG0004682	XP_023099030.1, XP_003995372.1	XP_025787293.1
OG0004683	XP_003995450.1	XP_025787438.1, XP_025787439.1
OG0004684	XP_003995514.1	XP_025787478.1, XP_025787479.1
OG0004685	XP_003995526.1, XP_019671456.1	XP_025770480.1
OG0004686	XP_003995599.1, XP_019671638.1	XP_025768213.1
OG0004687	XP_003995615.1, XP_006939286.1	XP_025770512.1
OG0004688	XP_023098174.1, XP_003995625.2	XP_025774293.1
OG0004689	XP_003995632.1, XP_006939301.1	XP_025790183.1
OG0004690	XP_003995670.1, XP_011289626.1	XP_025774107.1
OG0004691	XP_003995672.1	XP_025770787.1, XP_025770799.1
OG0004692	XP_006939343.1, XP_003995677.1	XP_025781935.1
OG0004693	XP_003995691.1, XP_006939355.1	XP_025770562.1
OG0004694	XP_003995702.2, XP_023098245.1	XP_025788510.1
OG0004695	XP_003995703.2	XP_025785610.1, XP_025785674.1
OG0004696	XP_003995726.1, XP_019671747.1	XP_025770612.1
OG0004697	XP_003995732.2, XP_023098238.1	XP_025772416.1
OG0004698	XP_019671804.1, XP_003995747.1	XP_025770267.1
OG0004699	XP_019671811.1, XP_003995755.1	XP_025781521.1
OG0004700	XP_006939440.1, XP_003995813.1	XP_025768047.1
OG0004701	XP_011286790.1, XP_003995820.1	XP_025769081.1
OG0004702	XP_019671989.1, XP_003995853.1	XP_025770077.1
OG0004703	XP_003995914.1	XP_025770752.1, XP_025770753.1
OG0004704	XP_023098505.1, XP_003995946.1	XP_025782668.1
OG0004705	XP_011286708.1, XP_003995976.1	XP_025770132.1
OG0004706	XP_003996000.1	XP_025768320.1, XP_025768329.1
OG0004707	XP_006939607.1, XP_003996010.1	XP_025769391.1
OG0004708	XP_019672315.1, XP_003996092.2	XP_025780065.1
OG0004709	XP_003996132.3, XP_019672374.2	XP_025779625.1
OG0004710	XP_023098893.1, XP_003996177.1	XP_025779824.1
OG0004711	XP_003996187.1, XP_019672581.1	XP_025776171.1
OG0004712	XP_003996193.3	XP_025776158.1, XP_025776159.1
OG0004713	XP_011287179.1, XP_003996210.1	XP_025776059.1
OG0004714	XP_003996257.1, XP_006939848.1	XP_025776095.1
OG0004715	XP_003996384.1, XP_006939960.1	XP_025776157.1
OG0004716	XP_003996403.1	XP_025776167.1, XP_025776168.1
OG0004717	XP_006939957.1, XP_003996414.2	XP_025776134.1
OG0004718	XP_003996429.1	XP_025773011.1, XP_025773003.1
OG0004719	XP_003996461.1, XP_023100014.1	XP_025774262.1
OG0004720	XP_019672929.1, XP_003996471.1	XP_025771536.1
OG0004721	XP_003996494.1, XP_019672937.1	XP_025774350.1
OG0004722	XP_003996524.1	XP_025772883.1, XP_025772891.1
OG0004723	XP_003996543.1	XP_025772273.1, XP_025772265.1
OG0004724	XP_003996571.1	XP_025772445.1, XP_025772452.1
OG0004725	XP_023099304.1, XP_003996577.1	XP_025772306.1
OG0004726	XP_003996607.1	XP_025772386.1, XP_025772392.1
OG0004727	XP_003996618.1	XP_025773132.1, XP_025773130.1
OG0004728	XP_003996644.2	XP_025773670.1, XP_025773679.1
OG0004729	XP_003996646.2	XP_025773051.1, XP_025773054.1
OG0004730	XP_003996650.2, XP_019673121.1	XP_025774848.1
OG0004731	XP_006940251.1, XP_003996721.1	XP_025773141.1
OG0004732	XP_003996740.2, XP_011287492.2	XP_025771910.1
OG0004733	XP_019673301.1, XP_003996768.1	XP_025773275.1
OG0004734	XP_003996783.3	XP_025771340.1, XP_025771332.1
OG0004735	XP_003996799.1, XP_006940317.1	XP_025773387.1
OG0004736	XP_003996800.1, XP_019673314.1	XP_025773388.1
OG0004737	XP_006940330.1, XP_003996807.1	XP_025773265.1
OG0004738	XP_023099683.1, XP_003996816.1	XP_025773402.1
OG0004739	XP_003996830.1	XP_025773375.1, XP_025773374.1
OG0004740	XP_003996860.1, XP_019673337.1	XP_025773263.1
OG0004741	XP_006940406.1, XP_003996904.2	XP_025773290.1
OG0004742	XP_003996908.1, XP_023105471.1	XP_025773235.1
OG0004743	XP_003996914.1, XP_023100422.1	XP_025773443.1
OG0004744	XP_003996927.1	XP_025773295.1, XP_025773294.1
OG0004745	XP_003996947.1	XP_025773302.1, XP_025773301.1
OG0004746	XP_019673484.1, XP_003996955.1	XP_025773215.1
OG0004747	XP_003996960.1	XP_025773352.1, XP_025773351.1
OG0004748	XP_003997010.1	XP_025773188.1, XP_025773187.1
OG0004749	XP_011287564.1, XP_003997012.1	XP_025773412.1
OG0004750	XP_003997038.4, XP_006940485.3	XP_025773409.1
OG0004751	XP_003997084.1, XP_019673600.1	XP_025781198.1
OG0004752	XP_003997109.1, XP_006940550.1	XP_025783534.1
OG0004753	XP_006940552.1, XP_003997111.1	XP_025783422.1
OG0004754	XP_003997136.2, XP_023100373.1	XP_025783273.1
OG0004755	XP_019673692.1, XP_003997143.2	XP_025783279.1
OG0004756	XP_019673696.1, XP_003997146.2	XP_025783283.1
OG0004757	XP_003997154.1, XP_019673720.1	XP_025783481.1
OG0004758	XP_011287654.1, XP_003997180.1	XP_025783303.1
OG0004759	XP_003997185.1, XP_006940627.1	XP_025783305.1
OG0004760	XP_003997191.1	XP_025783368.1, XP_025783367.1
OG0004761	XP_003997197.1, XP_019673801.1	XP_025783379.1
OG0004762	XP_006940663.1, XP_003997214.1	XP_025783323.1
OG0004763	XP_003997219.1	XP_025783395.1, XP_025783396.1
OG0004764	XP_023099762.1, XP_003997265.1	XP_025783314.1
OG0004765	XP_023100074.1, XP_003997318.3	XP_025783446.1
OG0004766	XP_003997387.1	XP_025770014.1, XP_025770013.1
OG0004767	XP_003997450.2, XP_006940903.2	XP_025770219.1
OG0004768	XP_003997486.1, XP_019674709.1	XP_025770440.1
OG0004769	XP_006940957.1, XP_003997497.1	XP_025770445.1
OG0004770	XP_003997507.1, XP_003997508.1	XP_025770144.1
OG0004771	XP_003997534.1	XP_025770541.1, XP_025770540.1
OG0004772	XP_019674773.1, XP_003997554.1	XP_025770419.1
OG0004773	XP_006941059.1, XP_003997557.1	XP_025770117.1
OG0004774	XP_003997651.2, XP_011287963.2	XP_025770422.1
OG0004775	XP_003997689.1, XP_019674913.1	XP_025770041.1
OG0004776	XP_003997694.1	XP_025770407.1, XP_025770408.1
OG0004777	XP_011288727.1, XP_003997746.1	XP_025778935.1
OG0004778	XP_006941246.1, XP_003997757.1	XP_025770656.1
OG0004779	XP_006941293.1, XP_003997822.1	XP_025770007.1
OG0004780	XP_006941294.1, XP_003997823.1	XP_025770006.1
OG0004781	XP_011288257.2, XP_003997830.2	XP_025770744.1
OG0004782	XP_019675063.1, XP_003997832.1	XP_025770019.1
OG0004783	XP_006941303.2, XP_003997834.2	XP_025770391.1
OG0004784	XP_006941306.1, XP_003997836.1	XP_025770402.1
OG0004785	XP_006941454.2, XP_003997953.2	XP_025770580.1
OG0004786	XP_003997959.1, XP_011288322.1	XP_025790018.1
OG0004787	XP_003997980.1	XP_025770330.1, XP_025770329.1
OG0004788	XP_003997999.2, XP_006941519.2	XP_025770569.1
OG0004789	XP_023101252.1, XP_003998025.4	XP_025770342.1
OG0004790	XP_003998052.1	XP_025776521.1, XP_025776520.1
OG0004791	XP_003998061.1	XP_025776565.1, XP_025776566.1
OG0004792	XP_023101332.1, XP_003998065.1	XP_025776386.1
OG0004793	XP_003998100.2	XP_025776434.1, XP_025776433.1
OG0004794	XP_003998126.1, XP_006941608.1	XP_025776478.1
OG0004795	XP_003998131.1	XP_025776496.1, XP_025776497.1
OG0004796	XP_003998142.1	XP_025776717.1, XP_025776718.1
OG0004797	XP_011288419.1, XP_003998168.3	XP_025776606.1
OG0004798	XP_003998180.1, XP_019675464.1	XP_025776291.1
OG0004799	XP_003998196.2	XP_025776282.1, XP_025776280.1
OG0004800	XP_003998219.2	XP_025776515.1, XP_025776514.1
OG0004801	XP_006941727.1, XP_003998235.1	XP_025776585.1
OG0004802	XP_003998238.1	XP_025776312.1, XP_025776313.1
OG0004803	XP_006941785.1, XP_003998280.1	XP_025776409.1
OG0004804	XP_003998283.1, XP_023100664.1	XP_025776516.1
OG0004805	XP_003998291.2, XP_019675592.1	XP_025776393.1
OG0004806	XP_011288549.1, XP_003998301.1	XP_025776586.1
OG0004807	XP_003998343.2	XP_025776504.1, XP_025776505.1
OG0004808	XP_003998420.3, XP_006941901.2	XP_025776637.1
OG0004809	XP_003998447.1, XP_019675879.1	XP_025779020.1
OG0004810	XP_003998509.1	XP_025778995.1, XP_025778996.1
OG0004811	XP_003998522.1	XP_025779080.1, XP_025779081.1
OG0004812	XP_003998526.1	XP_025779012.1, XP_025779011.1
OG0004813	XP_003998531.1, XP_019676062.1	XP_025779004.1
OG0004814	XP_006942048.3, XP_003998536.4	XP_025778898.1
OG0004815	XP_003998577.1, XP_006942071.1	XP_025778887.1
OG0004816	XP_003998598.2	XP_025779093.1, XP_025779092.1
OG0004817	XP_003998622.1	XP_025778993.1, XP_025778994.1
OG0004818	XP_006942156.1, XP_003998664.1	XP_025779083.1
OG0004819	XP_003998682.1	XP_025776027.1, XP_025776021.1
OG0004820	XP_003998689.1, XP_023102636.1	XP_025775536.1
OG0004821	XP_003998691.1, XP_019676241.1	XP_025776055.1
OG0004822	XP_003998697.2	XP_025775904.1, XP_025775903.1
OG0004823	XP_003998727.1	XP_025775330.1, XP_025775338.1
OG0004824	XP_003998742.1	XP_025775913.1, XP_025775914.1
OG0004825	XP_003998783.1, XP_003998782.1	XP_025775822.1
OG0004826	XP_003998793.1, XP_019676291.2	XP_025775771.1
OG0004827	XP_023102407.1, XP_003998800.1	XP_025775896.1
OG0004828	XP_003998836.1, XP_019676418.1	XP_025772680.1
OG0004829	XP_003998848.1, XP_019676469.1	XP_025772447.1
OG0004830	XP_011288872.1, XP_003998917.1	XP_025772465.1
OG0004831	XP_003998964.1, XP_019676602.1	XP_025772485.1
OG0004832	XP_003998966.1, XP_006942463.1	XP_025772422.1
OG0004833	XP_011288958.1, XP_003998967.1	XP_025772536.1
OG0004834	XP_006942481.1, XP_003998974.1	XP_025772494.1
OG0004835	XP_003999027.2, XP_006942419.2	XP_025772473.1
OG0004836	XP_006942422.1, XP_003999028.1	XP_025772475.1
OG0004837	XP_003999102.2, XP_019676818.2	XP_025779046.1
OG0004838	XP_003999233.1	XP_025781985.1, XP_025781986.1
OG0004839	XP_019677167.1, XP_003999235.2	XP_025782120.1
OG0004840	XP_003999246.1, XP_006942755.1	XP_025781997.1
OG0004841	XP_003999291.1, XP_011289310.1	XP_025776839.1
OG0004842	XP_003999307.1	XP_025776941.1, XP_025776942.1
OG0004843	XP_003999309.1	XP_025776730.1, XP_025776731.1
OG0004844	XP_006942821.2, XP_003999319.2	XP_025776891.1
OG0004845	XP_006942823.1, XP_003999323.1	XP_025777074.1
OG0004846	XP_003999343.1, XP_019677360.1	XP_025776836.1
OG0004847	XP_019677427.1, XP_003999380.2	XP_025776738.1
OG0004848	XP_023103748.1, XP_003999396.3	XP_025777072.1
OG0004849	XP_003999434.1, XP_006942941.1	XP_025776959.1
OG0004850	XP_003999443.1, XP_019677607.1	XP_025776821.1
OG0004851	XP_003999460.1	XP_025776838.1, XP_025776837.1
OG0004852	XP_003999465.2, XP_023103004.1	XP_025776943.1
OG0004853	XP_003999568.1, XP_019677794.1	XP_025783617.1
OG0004854	XP_003999570.1, XP_019677799.1	XP_025783650.1
OG0004855	XP_003999571.1, XP_006943043.1	XP_025783579.1
OG0004856	XP_006943046.1, XP_003999582.1	XP_025783612.1
OG0004857	XP_003999629.1, XP_006943091.1	XP_025770903.1
OG0004858	XP_003999653.3	XP_025770920.1, XP_025771026.1
OG0004859	XP_003999667.1, XP_023103697.1	XP_025770945.1
OG0004860	XP_003999716.1	XP_025771044.1, XP_025771045.1
OG0004861	XP_006943192.2, XP_003999786.3	XP_025770972.1
OG0004862	XP_003999802.1	XP_025770891.1, XP_025770892.1
OG0004863	XP_006943235.1, XP_003999810.1	XP_025771007.1
OG0004864	XP_003999812.1	XP_025771033.1, XP_025771032.1
OG0004865	XP_003999814.1, XP_023103863.1	XP_025771017.1
OG0004866	XP_011289575.1, XP_003999822.1	XP_025771034.1
OG0004867	XP_003999825.1, XP_019678116.1	XP_025771076.1
OG0004868	XP_023103613.1, XP_003999832.3	XP_025771080.1
OG0004869	XP_003999855.1, XP_023104270.1	XP_025778518.1
OG0004870	XP_006943326.1, XP_003999940.1	XP_025778339.1
OG0004871	XP_003999962.1	XP_025778444.1, XP_025778445.1
OG0004872	XP_019678413.1, XP_004000002.1	XP_025778824.1
OG0004873	XP_004000008.2, XP_011289613.2	XP_025778330.1
OG0004874	XP_006943387.1, XP_004000068.1	XP_025778517.1
OG0004875	XP_006943415.3, XP_004000123.3	XP_025778512.1
OG0004876	XP_004000140.1	XP_025778829.1, XP_025778830.1
OG0004877	XP_004000162.1	XP_025778395.1, XP_025778394.1
OG0004878	XP_004000175.1, XP_023104386.1	XP_025778770.1
OG0004879	XP_004000203.1	XP_025778402.1, XP_025778401.1
OG0004880	XP_004000220.1, XP_019678823.1	XP_025778716.1
OG0004881	XP_011289823.1, XP_004000224.1	XP_025778713.1
OG0004882	XP_004000234.1, XP_006943538.1	XP_025778468.1
OG0004883	XP_023104823.1, XP_004000284.2	XP_025770264.1
OG0004884	XP_019679079.2, XP_004000298.2	XP_025790410.1
OG0004885	XP_006943643.1, XP_004000345.1	XP_025790511.1
OG0004886	XP_004000362.1, XP_023104786.1	XP_025790524.1
OG0004887	XP_004000382.1	XP_025790527.1, XP_025790526.1
OG0004888	XP_011289979.1, XP_004000445.2	XP_025790373.1
OG0004889	XP_004000458.1	XP_025790356.1, XP_025790357.1
OG0004890	XP_004000473.1, XP_004000474.1	XP_025789468.1
OG0004891	XP_004000530.1	XP_025789657.1, XP_025789658.1
